id_registro,fecha,mes,dia_semana,dia_semana_num,hora,franja_horaria,es_fin_semana,es_feriado,administracion_zonal,tipo_incidente,intensidad_esperada,conteo_incidentes,alta_demanda
4367,2025-12-22,12,lunes,0,1,Madrugada,0,0,Los Chillos,Robo de autopartes,2.3215624999999998,1,0
4368,2025-04-08,4,martes,1,10,Mañana,0,0,La Delicia,Robo a personas,2.3085,5,1
4369,2025-01-25,1,sábado,5,21,Noche,1,0,La Delicia,Incidente de tránsito,3.9585,4,1
4370,2025-10-11,10,sábado,5,7,Mañana,1,0,Calderón,Robo a personas,3.6679500000000007,2,0
4371,2025-10-28,10,martes,1,0,Madrugada,0,0,Aeropuerto,Incidente de tránsito,1.7456249999999998,4,1
4372,2025-03-09,3,domingo,6,21,Noche,1,0,Manuela Sáenz,Robo a personas,5.1384375,5,1
4373,2025-01-07,1,martes,1,11,Mañana,0,0,La Delicia,Vandalismo,1.539,1,0
4374,2025-11-01,11,sábado,5,1,Madrugada,1,0,Tumbaco,Robo a personas,3.290625000000001,4,1
4375,2025-05-17,5,sábado,5,17,Tarde,1,0,Quitumbe,Robo a personas,6.107400000000001,3,0
4376,2025-06-13,6,viernes,4,6,Mañana,0,0,Eloy Alfaro,Emergencia comunitaria,3.0294000000000003,6,1
4377,2025-03-24,3,lunes,0,16,Tarde,0,0,Quitumbe,Robo de vehículos,2.4624,3,0
4378,2025-05-18,5,domingo,6,21,Noche,1,0,Manuela Sáenz,Emergencia comunitaria,3.2353125,1,0
4379,2025-03-14,3,viernes,4,22,Noche,0,0,Quitumbe,Alteración del orden público,3.24,4,1
4380,2025-08-25,8,lunes,0,13,Tarde,0,0,Quitumbe,Robo a personas,3.2319000000000004,5,1
4381,2025-02-15,2,sábado,5,23,Noche,1,0,Los Chillos,Incidente de tránsito,2.08845,3,0
4382,2025-04-16,4,miércoles,2,6,Mañana,0,0,La Delicia,Robo de autopartes,2.4034999999999997,1,0
4383,2025-10-15,10,miércoles,2,21,Noche,0,0,Manuela Sáenz,Emergencia comunitaria,2.9271874999999996,5,1
4384,2025-09-19,9,viernes,4,2,Madrugada,0,0,Manuela Sáenz,Robo de autopartes,4.3125,6,1
4385,2025-06-25,6,miércoles,2,5,Madrugada,0,0,Los Chillos,Alteración del orden público,1.816875,3,0
4386,2025-06-15,6,domingo,6,19,Noche,1,0,Manuela Sáenz,Robo de vehículos,4.5675,5,1
4387,2025-05-25,5,domingo,6,1,Madrugada,1,0,La Delicia,Robo a personas,3.54375,2,0
4388,2025-11-26,11,miércoles,2,16,Tarde,0,0,Manuela Sáenz,Alteración del orden público,2.671875,2,0
4389,2025-10-10,10,viernes,4,11,Mañana,0,0,Tumbaco,Robo de autopartes,1.863,1,0
4390,2025-02-23,2,domingo,6,11,Mañana,1,0,La Delicia,Robo de autopartes,2.1734999999999998,2,0
4391,2025-06-27,6,viernes,4,16,Tarde,0,0,Eugenio Espejo,Alteración del orden público,3.105,4,1
4392,2025-09-01,9,lunes,0,9,Mañana,0,0,Eugenio Espejo,Alteración del orden público,2.458125,2,0
4393,2025-12-07,12,domingo,6,2,Madrugada,1,0,Los Chillos,Robo a personas,3.0121875,2,0
4394,2025-05-07,5,miércoles,2,19,Noche,0,0,Quitumbe,Robo de vehículos,3.9672,4,1
4395,2025-09-28,9,domingo,6,17,Tarde,1,0,Calderón,Robo de autopartes,3.3266624999999994,2,0
4396,2025-05-12,5,lunes,0,12,Tarde,0,0,Los Chillos,Robo a personas,2.2892624999999995,1,0
4397,2025-04-03,4,jueves,3,11,Mañana,0,0,Los Chillos,Robo a personas,1.962225,2,0
4398,2025-03-14,3,viernes,4,16,Tarde,0,0,Eugenio Espejo,Robo a personas,3.3534,0,0
4399,2025-09-05,9,viernes,4,3,Madrugada,0,0,Aeropuerto,Incidente de tránsito,2.2049999999999996,3,0
4400,2025-12-14,12,domingo,6,22,Noche,1,0,Eloy Alfaro,Emergencia comunitaria,2.168775,0,0
4401,2025-09-30,9,martes,1,9,Mañana,0,0,Eugenio Espejo,Robo a personas,2.654775,2,0
4402,2025-02-12,2,miércoles,2,10,Mañana,0,0,Los Chillos,Robo a personas,1.962225,2,0
4403,2025-02-10,2,lunes,0,5,Madrugada,0,0,Manuela Sáenz,Emergencia comunitaria,1.816875,3,0
4404,2025-06-19,6,jueves,3,5,Madrugada,0,0,Manuela Sáenz,Robo de autopartes,2.458125,1,0
4405,2025-07-31,7,jueves,3,8,Mañana,0,0,Eugenio Espejo,Emergencia comunitaria,2.0429749999999998,3,0
4406,2025-06-17,6,martes,1,14,Tarde,0,0,Quitumbe,Incidente de tránsito,2.5137,5,1
4407,2025-02-08,2,sábado,5,1,Madrugada,1,0,La Delicia,Alteración del orden público,4.0625,4,1
4408,2025-09-02,9,martes,1,3,Madrugada,0,0,Calderón,Robo a personas,3.0459374999999995,4,1
4409,2025-05-31,5,sábado,5,4,Madrugada,1,0,Los Chillos,Emergencia comunitaria,2.348125,0,0
4410,2025-04-21,4,lunes,0,16,Tarde,0,0,Calderón,Incidente de tránsito,1.7057249999999997,1,0
4411,2025-02-16,2,domingo,6,7,Mañana,1,0,Manuela Sáenz,Alteración del orden público,3.6093750000000004,1,0
4412,2025-03-04,3,martes,1,7,Mañana,0,1,Aeropuerto,Alteración del orden público,2.1945,3,0
4413,2025-08-13,8,miércoles,2,21,Noche,0,0,Manuela Sáenz,Robo de vehículos,4.132499999999999,2,0
4414,2025-03-10,3,lunes,0,11,Mañana,0,0,Eloy Alfaro,Robo de vehículos,2.7702000000000004,1,0
4415,2025-10-26,10,domingo,6,20,Noche,1,0,Eloy Alfaro,Emergencia comunitaria,3.4941375000000003,7,1
4416,2025-10-17,10,viernes,4,7,Mañana,0,0,Quitumbe,Incidente de tránsito,3.3264,2,0
4417,2025-10-23,10,jueves,3,18,Noche,0,0,Eloy Alfaro,Alteración del orden público,4.649062499999999,6,1
4418,2025-07-22,7,martes,1,2,Madrugada,0,0,Eloy Alfaro,Emergencia comunitaria,2.7253125,0,0
4419,2025-03-02,3,domingo,6,17,Tarde,1,0,Eugenio Espejo,Robo a personas,4.7273625,5,1
4420,2025-11-14,11,viernes,4,20,Noche,0,0,Eugenio Espejo,Robo a personas,5.4027,6,1
4421,2025-11-10,11,lunes,0,18,Noche,0,0,Quitumbe,Alteración del orden público,4.132499999999999,6,1
4422,2025-06-10,6,martes,1,18,Noche,0,0,Tumbaco,Robo a personas,2.7894375,1,0
4423,2025-11-27,11,jueves,3,14,Tarde,0,0,Tumbaco,Alteración del orden público,1.8703124999999998,3,0
4424,2025-01-16,1,jueves,3,5,Madrugada,0,0,Manuela Sáenz,Robo de vehículos,2.565,3,0
4425,2025-12-04,12,jueves,3,15,Tarde,0,0,Manuela Sáenz,Emergencia comunitaria,1.816875,1,0
4426,2025-04-04,4,viernes,4,7,Mañana,0,0,Aeropuerto,Vandalismo,1.6632,1,0
4427,2025-10-31,10,viernes,4,15,Tarde,0,0,Eloy Alfaro,Robo de autopartes,3.3534,2,0
4428,2025-05-18,5,domingo,6,17,Tarde,1,0,Los Chillos,Robo a personas,3.4941375000000003,2,0
4429,2025-12-04,12,jueves,3,19,Noche,0,0,Manuela Sáenz,Alteración del orden público,4.3046875,4,1
4430,2025-02-07,2,viernes,4,15,Tarde,0,0,Aeropuerto,Incidente de tránsito,1.5876,1,0
4431,2025-05-07,5,miércoles,2,10,Mañana,0,0,Eugenio Espejo,Alteración del orden público,2.458125,4,1
4432,2025-10-02,10,jueves,3,6,Mañana,0,0,La Delicia,Robo a personas,2.8215000000000003,5,1
4433,2025-06-13,6,viernes,4,16,Tarde,0,0,Calderón,Robo a personas,2.7702,1,0
4434,2025-11-15,11,sábado,5,16,Tarde,1,0,Quitumbe,Robo de vehículos,3.3696,1,0
4435,2025-03-18,3,martes,1,11,Mañana,0,0,Eugenio Espejo,Robo a personas,2.654775,2,0
4436,2025-06-23,6,lunes,0,12,Tarde,0,0,Quitumbe,Vandalismo,2.1546000000000003,2,0
4437,2025-12-24,12,miércoles,2,9,Mañana,0,0,Calderón,Vandalismo,1.4620499999999998,0,0
4438,2025-11-17,11,lunes,0,6,Mañana,0,0,Eloy Alfaro,Robo de vehículos,3.3858,4,1
4439,2025-04-01,4,martes,1,13,Tarde,0,0,Eloy Alfaro,Robo de vehículos,3.2319000000000004,3,0
4440,2025-08-26,8,martes,1,22,Noche,0,0,La Delicia,Robo a personas,2.3085,2,0
4441,2025-09-21,9,domingo,6,0,Madrugada,1,0,Eloy Alfaro,Incidente de tránsito,3.7209375000000007,4,1
4442,2025-06-28,6,sábado,5,16,Tarde,1,0,Calderón,Robo de autopartes,2.55645,2,0
4443,2025-07-28,7,lunes,0,3,Madrugada,0,0,Manuela Sáenz,Alteración del orden público,3.7109375,4,1
4444,2025-03-14,3,viernes,4,20,Noche,0,0,La Delicia,Robo de autopartes,4.001999999999999,5,1
4445,2025-04-17,4,jueves,3,4,Madrugada,0,0,Manuela Sáenz,Alteración del orden público,3.7109375,7,1
4446,2025-12-11,12,jueves,3,19,Noche,0,0,Quitumbe,Robo de vehículos,3.9672,4,1
4447,2025-10-22,10,miércoles,2,23,Noche,0,0,Eloy Alfaro,Robo de vehículos,2.7702000000000004,0,0
4448,2025-10-11,10,sábado,5,22,Noche,1,0,Eloy Alfaro,Alteración del orden público,3.9487500000000004,5,1
4449,2025-12-19,12,viernes,4,6,Mañana,0,0,Eloy Alfaro,Alteración del orden público,4.455,8,1
4450,2025-07-01,7,martes,1,9,Mañana,0,0,Aeropuerto,Robo de vehículos,1.4364,2,0
4451,2025-02-06,2,jueves,3,16,Tarde,0,0,Eloy Alfaro,Robo a personas,3.1164750000000003,4,1
4452,2025-05-17,5,sábado,5,6,Mañana,1,0,Calderón,Robo de vehículos,3.2604,2,0
4453,2025-12-04,12,jueves,3,0,Madrugada,0,0,Eloy Alfaro,Robo de autopartes,3.6871875,4,1
4454,2025-02-25,2,martes,1,6,Mañana,0,0,Eloy Alfaro,Alteración del orden público,3.526875,3,0
4455,2025-07-06,7,domingo,6,23,Noche,1,0,La Delicia,Incidente de tránsito,1.9845000000000002,2,0
4456,2025-12-07,12,domingo,6,10,Mañana,1,0,La Delicia,Robo a personas,2.5515000000000003,3,0
4457,2025-09-15,9,lunes,0,8,Mañana,0,0,Aeropuerto,Robo de vehículos,1.7556,2,0
4458,2025-02-27,2,jueves,3,11,Mañana,0,0,Aeropuerto,Robo a personas,1.6159499999999998,1,0
4459,2025-12-29,12,lunes,0,2,Madrugada,0,0,Tumbaco,Robo de autopartes,2.0484375,7,1
4460,2025-05-03,5,sábado,5,3,Madrugada,1,0,Quitumbe,Robo de autopartes,4.484999999999999,7,1
4461,2025-07-07,7,lunes,0,3,Madrugada,0,0,La Delicia,Emergencia comunitaria,2.01875,1,0
4462,2025-08-18,8,lunes,0,12,Tarde,0,0,Eugenio Espejo,Robo de vehículos,2.7530999999999994,3,0
4463,2025-06-17,6,martes,1,22,Noche,0,0,Aeropuerto,Alteración del orden público,1.4962499999999999,2,0
4464,2025-04-24,4,jueves,3,18,Noche,0,0,Quitumbe,Incidente de tránsito,3.4713,3,0
4465,2025-09-09,9,martes,1,9,Mañana,0,0,Quitumbe,Incidente de tránsito,2.1546000000000003,1,0
4466,2025-04-17,4,jueves,3,4,Madrugada,0,0,Manuela Sáenz,Incidente de tránsito,3.1171875,1,0
4467,2025-02-06,2,jueves,3,6,Mañana,0,0,Eloy Alfaro,Emergencia comunitaria,2.398275,1,0
4468,2025-12-01,12,lunes,0,23,Noche,0,0,Aeropuerto,Incidente de tránsito,1.2568499999999998,1,0
4469,2025-04-02,4,miércoles,2,15,Tarde,0,0,Eugenio Espejo,Robo a personas,2.654775,4,1
4470,2025-01-18,1,sábado,5,0,Madrugada,1,0,La Delicia,Robo a personas,4.3875,4,1
4471,2025-12-20,12,sábado,5,11,Mañana,1,0,Eloy Alfaro,Robo a personas,4.2646500000000005,1,0
4472,2025-03-04,3,martes,1,1,Madrugada,0,1,Los Chillos,Emergencia comunitaria,2.059125,3,0
4473,2025-05-30,5,viernes,4,6,Mañana,0,0,Eloy Alfaro,Incidente de tránsito,3.7422000000000004,2,0
4474,2025-05-19,5,lunes,0,10,Mañana,0,0,Los Chillos,Robo a personas,1.962225,6,1
4475,2025-07-05,7,sábado,5,12,Tarde,1,0,Eloy Alfaro,Alteración del orden público,4.6068750000000005,6,1
4476,2025-07-04,7,viernes,4,1,Madrugada,0,0,Los Chillos,Emergencia comunitaria,2.1675,5,1
4477,2025-07-24,7,jueves,3,6,Mañana,0,0,Calderón,Incidente de tránsito,2.084775,1,0
4478,2025-09-17,9,miércoles,2,14,Tarde,0,0,Manuela Sáenz,Alteración del orden público,3.1171875,2,0
4479,2025-08-02,8,sábado,5,10,Mañana,1,0,Quitumbe,Incidente de tránsito,2.9484000000000004,2,0
4480,2025-09-13,9,sábado,5,1,Madrugada,1,0,Eugenio Espejo,Robo de vehículos,4.484999999999999,3,0
4481,2025-05-15,5,jueves,3,6,Mañana,0,0,Manuela Sáenz,Robo de vehículos,3.1350000000000002,3,0
4482,2025-03-02,3,domingo,6,3,Madrugada,1,0,Los Chillos,Alteración del orden público,2.7890625,7,1
4483,2025-12-29,12,lunes,0,10,Mañana,0,0,La Delicia,Robo de vehículos,2.052,0,0
4484,2025-11-06,11,jueves,3,1,Madrugada,0,0,Eugenio Espejo,Robo a personas,3.6871875,3,0
4485,2025-03-29,3,sábado,5,15,Tarde,1,0,Manuela Sáenz,Emergencia comunitaria,2.48625,4,1
4486,2025-11-20,11,jueves,3,6,Mañana,0,0,Eugenio Espejo,Emergencia comunitaria,2.0429749999999998,3,0
4487,2025-07-26,7,sábado,5,12,Tarde,1,0,Los Chillos,Emergencia comunitaria,1.972425,4,1
4488,2025-05-09,5,viernes,4,4,Madrugada,0,0,Eugenio Espejo,Robo de vehículos,4.14,5,1
4489,2025-11-07,11,viernes,4,16,Tarde,0,0,Aeropuerto,Robo de autopartes,1.7387999999999997,2,0
4490,2025-01-03,1,viernes,4,20,Noche,0,0,Aeropuerto,Robo de vehículos,2.9232,0,0
4491,2025-08-30,8,sábado,5,11,Mañana,1,0,Eloy Alfaro,Robo a personas,4.2646500000000005,7,1
4492,2025-05-01,5,jueves,3,18,Noche,0,1,Manuela Sáenz,Alteración del orden público,5.1656249999999995,10,1
4493,2025-04-12,4,sábado,5,6,Mañana,1,0,Los Chillos,Robo a personas,3.2818500000000004,2,0
4494,2025-02-07,2,viernes,4,5,Madrugada,0,0,Eugenio Espejo,Robo a personas,3.3534,3,0
4495,2025-12-07,12,domingo,6,7,Mañana,1,0,Eloy Alfaro,Emergencia comunitaria,2.6507250000000004,4,1
4496,2025-05-13,5,martes,1,12,Tarde,0,0,Manuela Sáenz,Robo a personas,3.3665625,2,0
4497,2025-07-21,7,lunes,0,4,Madrugada,0,0,Quitumbe,Incidente de tránsito,2.9924999999999997,5,1
4498,2025-12-14,12,domingo,6,1,Madrugada,1,0,Tumbaco,Robo de autopartes,2.2640625,0,0
4499,2025-01-21,1,martes,1,8,Mañana,0,0,Eloy Alfaro,Incidente de tránsito,2.962575,1,0
4500,2025-08-30,8,sábado,5,10,Mañana,1,0,Eloy Alfaro,Robo a personas,4.2646500000000005,5,1
4501,2025-04-19,4,sábado,5,23,Noche,1,0,Aeropuerto,Alteración del orden público,2.0475,0,0
4502,2025-10-30,10,jueves,3,5,Madrugada,0,0,Tumbaco,Robo de vehículos,1.539,0,0
4503,2025-03-25,3,martes,1,6,Mañana,0,0,Quitumbe,Vandalismo,2.2572,1,0
4504,2025-03-24,3,lunes,0,6,Mañana,0,0,Tumbaco,Robo de vehículos,1.881,2,0
4505,2025-10-18,10,sábado,5,18,Noche,1,0,La Delicia,Robo de vehículos,4.524,2,0
4506,2025-03-10,3,lunes,0,5,Madrugada,0,0,Tumbaco,Vandalismo,1.15425,0,0
4507,2025-05-09,5,viernes,4,10,Mañana,0,0,Eugenio Espejo,Robo de vehículos,2.9808,4,1
4508,2025-07-15,7,martes,1,10,Mañana,0,0,Manuela Sáenz,Robo a personas,2.885625,4,1
4509,2025-05-20,5,martes,1,6,Mañana,0,0,Calderón,Robo de autopartes,2.2833249999999996,3,0
4510,2025-10-10,10,viernes,4,1,Madrugada,0,0,La Delicia,Alteración del orden público,3.75,2,0
4511,2025-11-08,11,sábado,5,18,Noche,1,0,Aeropuerto,Robo de vehículos,3.1668,4,1
4512,2025-08-22,8,viernes,4,3,Madrugada,0,0,Eugenio Espejo,Robo de autopartes,3.9674999999999994,1,0
4513,2025-01-23,1,jueves,3,5,Madrugada,0,0,Aeropuerto,Robo a personas,1.6159499999999998,1,0
4514,2025-06-02,6,lunes,0,16,Tarde,0,0,Aeropuerto,Alteración del orden público,1.4962499999999999,2,0
4515,2025-10-04,10,sábado,5,4,Madrugada,1,0,Manuela Sáenz,Emergencia comunitaria,3.453125,3,0
4516,2025-03-02,3,domingo,6,6,Mañana,1,0,Tumbaco,Robo de autopartes,1.992375,2,0
4517,2025-11-15,11,sábado,5,8,Mañana,1,0,La Delicia,Robo de autopartes,3.2889999999999997,2,0
4518,2025-02-21,2,viernes,4,0,Madrugada,0,0,Los Chillos,Robo a personas,3.4425,5,1
4519,2025-12-10,12,miércoles,2,0,Madrugada,0,0,La Delicia,Robo a personas,3.20625,0,0
4520,2025-06-02,6,lunes,0,18,Noche,0,0,Tumbaco,Robo a personas,2.7894375,2,0
4521,2025-08-25,8,lunes,0,5,Madrugada,0,0,La Delicia,Robo de autopartes,1.9664999999999997,2,0
4522,2025-11-07,11,viernes,4,17,Tarde,0,0,Manuela Sáenz,Robo de autopartes,5.0025,7,1
4523,2025-10-29,10,miércoles,2,9,Mañana,0,0,Manuela Sáenz,Incidente de tránsito,2.2443750000000002,1,0
4524,2025-02-01,2,sábado,5,10,Mañana,1,0,La Delicia,Robo a personas,3.1590000000000003,7,1
4525,2025-02-24,2,lunes,0,0,Madrugada,0,0,Tumbaco,Alteración del orden público,2.2265625,1,0
4526,2025-12-18,12,jueves,3,0,Madrugada,0,0,Quitumbe,Robo de autopartes,3.2774999999999994,0,0
4527,2025-02-05,2,miércoles,2,12,Tarde,0,0,Calderón,Robo de autopartes,2.1795375,0,0
4528,2025-04-20,4,domingo,6,4,Madrugada,1,0,Eugenio Espejo,Vandalismo,2.716875,1,0
4529,2025-06-26,6,jueves,3,19,Noche,0,0,La Delicia,Robo a personas,3.7192499999999997,3,0
4530,2025-12-28,12,domingo,6,0,Madrugada,1,0,Eloy Alfaro,Robo a personas,4.784062500000001,3,0
4531,2025-11-10,11,lunes,0,19,Noche,0,0,Tumbaco,Alteración del orden público,2.5828124999999997,3,0
4532,2025-10-22,10,miércoles,2,2,Madrugada,0,0,Aeropuerto,Robo de vehículos,1.9949999999999999,3,0
4533,2025-12-02,12,martes,1,17,Tarde,0,0,La Delicia,Robo a personas,3.7192499999999997,0,0
4534,2025-04-07,4,lunes,0,8,Mañana,0,0,Eloy Alfaro,Robo de vehículos,3.3858,2,0
4535,2025-08-01,8,viernes,4,13,Tarde,0,0,Manuela Sáenz,Robo de vehículos,3.7800000000000002,2,0
4536,2025-11-13,11,jueves,3,16,Tarde,0,0,Calderón,Alteración del orden público,2.030625,3,0
4537,2025-05-17,5,sábado,5,22,Noche,1,0,Quitumbe,Robo a personas,3.7908000000000004,1,0
4538,2025-01-06,1,lunes,0,13,Tarde,0,0,Tumbaco,Robo de autopartes,1.7206875,1,0
4539,2025-04-19,4,sábado,5,3,Madrugada,1,0,Manuela Sáenz,Robo de autopartes,4.671875,4,1
4540,2025-02-04,2,martes,1,4,Madrugada,0,0,Tumbaco,Robo de autopartes,2.0484375,4,1
4541,2025-02-08,2,sábado,5,20,Noche,1,0,Calderón,Incidente de tránsito,3.7605750000000002,3,0
4542,2025-05-30,5,viernes,4,16,Tarde,0,0,Eugenio Espejo,Robo a personas,3.3534,5,1
4543,2025-04-28,4,lunes,0,21,Noche,0,0,Quitumbe,Incidente de tránsito,3.4713,3,0
4544,2025-09-18,9,jueves,3,1,Madrugada,0,0,Eloy Alfaro,Alteración del orden público,4.0078125,5,1
4545,2025-03-28,3,viernes,4,22,Noche,0,0,La Delicia,Emergencia comunitaria,1.8359999999999999,5,1
4546,2025-03-17,3,lunes,0,21,Noche,0,0,Los Chillos,Robo de autopartes,2.6930124999999996,1,0
4547,2025-11-09,11,domingo,6,4,Madrugada,1,0,La Delicia,Robo de autopartes,3.0187500000000003,6,1
4548,2025-08-02,8,sábado,5,3,Madrugada,1,0,Los Chillos,Vandalismo,2.48625,1,0
4549,2025-10-12,10,domingo,6,3,Madrugada,1,0,Quitumbe,Incidente de tránsito,3.3075,5,1
4550,2025-08-27,8,miércoles,2,5,Madrugada,0,0,Manuela Sáenz,Robo a personas,2.885625,3,0
4551,2025-06-14,6,sábado,5,19,Noche,1,0,Quitumbe,Robo a personas,6.107400000000001,10,1
4552,2025-03-28,3,viernes,4,20,Noche,0,0,La Delicia,Robo de autopartes,4.001999999999999,2,0
4553,2025-05-21,5,miércoles,2,12,Tarde,0,0,Eugenio Espejo,Incidente de tránsito,2.4089625,2,0
4554,2025-06-09,6,lunes,0,21,Noche,0,0,Eloy Alfaro,Robo de vehículos,4.4631,5,1
4555,2025-02-15,2,sábado,5,4,Madrugada,1,0,La Delicia,Alteración del orden público,4.0625,7,1
4556,2025-04-22,4,martes,1,22,Noche,0,0,Eloy Alfaro,Emergencia comunitaria,1.962225,2,0
4557,2025-02-14,2,viernes,4,22,Noche,0,0,Eloy Alfaro,Emergencia comunitaria,2.4786,2,0
4558,2025-09-04,9,jueves,3,6,Mañana,0,0,La Delicia,Alteración del orden público,2.6125,3,0
4559,2025-04-14,4,lunes,0,19,Noche,0,0,Eugenio Espejo,Robo de autopartes,3.643487499999999,6,1
4560,2025-03-26,3,miércoles,2,0,Madrugada,0,0,Aeropuerto,Incidente de tránsito,1.7456249999999998,3,0
4561,2025-05-14,5,miércoles,2,13,Tarde,0,0,Eugenio Espejo,Alteración del orden público,2.8678125000000003,2,0
4562,2025-04-18,4,viernes,4,23,Noche,0,1,Tumbaco,Emergencia comunitaria,1.6523999999999999,2,0
4563,2025-01-18,1,sábado,5,3,Madrugada,1,0,Quitumbe,Robo de vehículos,4.68,7,1
4564,2025-04-04,4,viernes,4,16,Tarde,0,0,Calderón,Alteración del orden público,2.565,2,0
4565,2025-05-30,5,viernes,4,20,Noche,0,0,Manuela Sáenz,Robo de vehículos,5.22,8,1
4566,2025-09-03,9,miércoles,2,13,Tarde,0,0,Aeropuerto,Robo de vehículos,1.6758,2,0
4567,2025-10-16,10,jueves,3,15,Tarde,0,0,Quitumbe,Emergencia comunitaria,1.7442,3,0
4568,2025-07-28,7,lunes,0,13,Tarde,0,0,Los Chillos,Robo de autopartes,1.9501125,4,1
4569,2025-05-06,5,martes,1,15,Tarde,0,0,Eugenio Espejo,Alteración del orden público,2.458125,2,0
4570,2025-08-23,8,sábado,5,23,Noche,1,0,Eloy Alfaro,Robo de vehículos,3.7908000000000004,3,0
4571,2025-05-02,5,viernes,4,19,Noche,0,0,Calderón,Alteración del orden público,4.1325,4,1
4572,2025-05-18,5,domingo,6,7,Mañana,1,0,Eloy Alfaro,Robo de autopartes,3.5862750000000005,3,0
4573,2025-04-25,4,viernes,4,23,Noche,0,0,La Delicia,Alteración del orden público,2.6999999999999997,10,1
4574,2025-06-11,6,miércoles,2,2,Madrugada,0,0,Manuela Sáenz,Robo de vehículos,3.5625,6,1
4575,2025-07-20,7,domingo,6,18,Noche,1,0,Quitumbe,Emergencia comunitaria,3.1058999999999997,3,0
4576,2025-08-22,8,viernes,4,0,Madrugada,0,0,Aeropuerto,Vandalismo,1.89,1,0
4577,2025-01-28,1,martes,1,1,Madrugada,0,0,La Delicia,Robo de vehículos,2.8499999999999996,1,0
4578,2025-01-11,1,sábado,5,14,Tarde,1,0,Tumbaco,Robo de vehículos,2.457,3,0
4579,2025-07-25,7,viernes,4,21,Noche,0,0,La Delicia,Alteración del orden público,4.35,4,1
4580,2025-06-16,6,lunes,0,9,Mañana,0,0,La Delicia,Alteración del orden público,2.1374999999999997,5,1
4581,2025-09-04,9,jueves,3,17,Tarde,0,0,Aeropuerto,Emergencia comunitaria,1.6392249999999997,1,0
4582,2025-02-16,2,domingo,6,21,Noche,1,0,Los Chillos,Alteración del orden público,3.2353125,6,1
4583,2025-09-03,9,miércoles,2,13,Tarde,0,0,Tumbaco,Robo de autopartes,1.7206875,2,0
4584,2025-05-07,5,miércoles,2,16,Tarde,0,0,Eugenio Espejo,Robo de autopartes,2.2614749999999995,2,0
4585,2025-05-27,5,martes,1,12,Tarde,0,0,Quitumbe,Robo de vehículos,2.8728,2,0
4586,2025-04-28,4,lunes,0,0,Madrugada,0,0,Manuela Sáenz,Robo a personas,4.0078125,4,1
4587,2025-06-01,6,domingo,6,4,Madrugada,1,0,La Delicia,Alteración del orden público,3.28125,2,0
4588,2025-03-13,3,jueves,3,12,Tarde,0,0,La Delicia,Robo a personas,2.6932500000000004,3,0
4589,2025-12-29,12,lunes,0,13,Tarde,0,0,Los Chillos,Incidente de tránsito,1.7805374999999999,3,0
4590,2025-05-17,5,sábado,5,23,Noche,1,0,Los Chillos,Vandalismo,1.7901,1,0
4591,2025-06-24,6,martes,1,2,Madrugada,0,0,La Delicia,Vandalismo,2.1374999999999997,1,0
4592,2025-10-16,10,jueves,3,14,Tarde,0,0,Eloy Alfaro,Incidente de tránsito,2.8279125000000005,4,1
4593,2025-01-19,1,domingo,6,18,Noche,1,0,Los Chillos,Robo de autopartes,2.9764874999999997,2,0
4594,2025-07-14,7,lunes,0,16,Tarde,0,0,Manuela Sáenz,Vandalismo,1.9237499999999998,0,0
4595,2025-11-26,11,miércoles,2,2,Madrugada,0,0,Quitumbe,Robo a personas,3.8475000000000006,5,1
4596,2025-06-24,6,martes,1,15,Tarde,0,0,Eloy Alfaro,Robo a personas,3.1164750000000003,2,0
4597,2025-12-20,12,sábado,5,13,Tarde,1,0,Eugenio Espejo,Emergencia comunitaria,2.668575,4,1
4598,2025-05-21,5,miércoles,2,11,Mañana,0,0,Aeropuerto,Robo a personas,1.6159499999999998,1,0
4599,2025-09-03,9,miércoles,2,11,Mañana,0,0,Eloy Alfaro,Incidente de tránsito,2.423925,4,1
4600,2025-04-03,4,jueves,3,10,Mañana,0,0,La Delicia,Alteración del orden público,2.1374999999999997,3,0
4601,2025-08-27,8,miércoles,2,16,Tarde,0,0,Eugenio Espejo,Emergencia comunitaria,1.6715249999999997,1,0
4602,2025-07-24,7,jueves,3,7,Mañana,0,0,Los Chillos,Robo de vehículos,2.1318,0,0
4603,2025-02-17,2,lunes,0,16,Tarde,0,0,Los Chillos,Alteración del orden público,1.816875,1,0
4604,2025-09-02,9,martes,1,20,Noche,0,0,Manuela Sáenz,Robo a personas,4.649062499999999,5,1
4605,2025-11-16,11,domingo,6,22,Noche,1,0,Eloy Alfaro,Vandalismo,2.2963500000000003,4,1
4606,2025-11-13,11,jueves,3,19,Noche,0,0,Quitumbe,Robo a personas,4.4631,3,0
4607,2025-10-22,10,miércoles,2,10,Mañana,0,0,Eugenio Espejo,Alteración del orden público,2.458125,3,0
4608,2025-05-08,5,jueves,3,1,Madrugada,0,0,Calderón,Robo a personas,3.0459374999999995,1,0
4609,2025-12-10,12,miércoles,2,9,Mañana,0,0,Eloy Alfaro,Robo a personas,3.1164750000000003,2,0
4610,2025-10-09,10,jueves,3,9,Mañana,0,1,Eloy Alfaro,Robo de autopartes,3.18573,6,1
4611,2025-01-17,1,viernes,4,10,Mañana,0,0,Calderón,Robo a personas,2.7702,1,0
4612,2025-03-12,3,miércoles,2,5,Madrugada,0,0,Manuela Sáenz,Emergencia comunitaria,1.816875,2,0
